00:19.790 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:19.793 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:19.796 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:19.800 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:20.567 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:20.573 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:20.581 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:130
00:20.590 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:132
00:20.662 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:133
00:20.665 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:20.668 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:20.671 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:20.675 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:21.503 OUT,type:DATA_AA,tx:2,rx:1,rssi:-78,seqno:1
00:21.786 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:134
00:21.790 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:21.793 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:21.796 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:21.799 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:22.002 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:1
00:23.036 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:21,seqno:135
00:23.040 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:23.043 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:23.046 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:23.049 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:23.444 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:23.450 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:23.458 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:130
00:23.467 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:21,seqno:132
00:23.569 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:0
00:23.575 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:23.583 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:133
00:23.587 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:134
